2014-01-19T12:00:00,0
2014-01-19T12:01:00,1
2014-01-19T12:02:00,2
2014-01-19T12:03:00,3
2014-01-19T12:04:00,1
2014-01-19T12:05:00,1
2014-01-19T12:06:00,0
2014-01-19T12:07:00,3
2014-01-19T12:08:00,0
2014-01-19T12:09:00,0
2014-01-19T12:10:00,0
2014-01-19T12:11:00,1
2014-01-19T12:12:00,1
2014-01-19T12:13:00,0
2014-01-19T12:14:00,1
2014-01-19T12:15:00,3
2014-01-19T12:16:00,0
2014-01-19T12:17:00,1
2014-01-19T12:18:00,0
2014-01-19T12:19:00,2
2014-01-19T12:20:00,1
2014-01-19T12:21:00,0
2014-01-19T12:22:00,1
2014-01-19T12:23:00,1
2014-01-19T12:24:00,0
2014-01-19T12:25:00,2
2014-01-19T12:26:00,1
2014-01-19T12:27:00,1
2014-01-19T12:28:00,2
2014-01-19T12:29:00,1
2014-01-19T12:30:00,0
2014-01-19T12:31:00,0
2014-01-19T12:32:00,0
2014-01-19T12:33:00,0
2014-01-19T12:34:00,0
2014-01-19T12:35:00,0
2014-01-19T12:36:00,0
2014-01-19T12:37:00,1
2014-01-19T12:38:00,0
2014-01-19T12:39:00,1
2014-01-19T12:40:00,0
2014-01-19T12:41:00,0
2014-01-19T12:42:00,1
2014-01-19T12:43:00,0
2014-01-19T12:44:00,0
2014-01-19T12:45:00,0
2014-01-19T12:46:00,0
2014-01-19T12:47:00,0
2014-01-19T12:48:00,0
2014-01-19T12:49:00,0
2014-01-19T12:50:00,2
2014-01-19T12:51:00,1
2014-01-19T12:52:00,0
2014-01-19T12:53:00,0
2014-01-19T12:54:00,0
2014-01-19T12:55:00,1
2014-01-19T12:56:00,0
2014-01-19T12:57:00,1
2014-01-19T12:58:00,0
2014-01-19T12:59:00,0
2014-01-19T13:00:00,1
2014-01-19T13:01:00,0
2014-01-19T13:02:00,1
2014-01-19T13:03:00,0
2014-01-19T13:04:00,1
2014-01-19T13:05:00,1
2014-01-19T13:06:00,0
2014-01-19T13:07:00,0
2014-01-19T13:08:00,0
2014-01-19T13:09:00,1
2014-01-19T13:10:00,0
2014-01-19T13:11:00,0
2014-01-19T13:12:00,1
2014-01-19T13:13:00,0
2014-01-19T13:14:00,0
2014-01-19T13:15:00,1
2014-01-19T13:16:00,0
2014-01-19T13:17:00,1
2014-01-19T13:18:00,0
2014-01-19T13:19:00,1
2014-01-19T13:20:00,2
2014-01-19T13:21:00,0
2014-01-19T13:22:00,0
2014-01-19T13:23:00,1
2014-01-19T13:24:00,1
2014-01-19T13:25:00,0
2014-01-19T13:26:00,3
2014-01-19T13:27:00,0
2014-01-19T13:28:00,0
2014-01-19T13:29:00,2
2014-01-19T13:30:00,0
2014-01-19T13:31:00,1
2014-01-19T13:32:00,1
2014-01-19T13:33:00,1
2014-01-19T13:34:00,0
2014-01-19T13:35:00,0
2014-01-19T13:36:00,1
2014-01-19T13:37:00,0
2014-01-19T13:38:00,1
